country,year,month,month_number,quarter,age_group,population,cases,deaths,incidence_per_1000,mortality_per_1000,case_fatality_rate,itn_coverage,irs_coverage,act_treatment_rate,risk_level,region,gdp_per_capita,healthcare_access
Mozambique,2023,March,3,1,65+ years,1600000,1335204,25304,834.5,15.815,1.9,73.3,32.4,77.8,high,Southern Africa,503,38
Mozambique,2023,April,4,2,0-5 years,5760000,3597122,73944,624.5,12.838,2.06,69.3,28.8,77.4,high,Southern Africa,503,38
Mozambique,2023,April,4,2,5-15 years,8000000,2843248,61418,355.41,7.677,2.16,56.6,23.8,74.7,high,Southern Africa,503,38
Mozambique,2023,April,4,2,15-65 years,16640000,3764822,99790,226.25,5.997,2.65,70.1,27.0,80.8,high,Southern Africa,503,38
Mozambique,2023,April,4,2,65+ years,1600000,456769,6243,285.48,3.902,1.37,67.7,33.6,77.5,high,Southern Africa,503,38
Mozambique,2023,May,5,2,0-5 years,5760000,2707711,25380,470.09,4.406,0.94,69.7,28.5,78.0,high,Southern Africa,503,38
Mozambique,2023,May,5,2,5-15 years,8000000,3431982,90496,429.0,11.312,2.64,67.5,27.0,79.6,high,Southern Africa,503,38
Mozambique,2023,May,5,2,15-65 years,16640000,2480801,28554,149.09,1.716,1.15,59.5,33.7,75.3,high,Southern Africa,503,38
Mozambique,2023,May,5,2,65+ years,1600000,469763,13529,293.6,8.456,2.88,58.2,23.7,84.2,high,Southern Africa,503,38
Mozambique,2023,June,6,2,0-5 years,5760000,2843399,78053,493.65,13.551,2.75,63.8,35.1,80.6,high,Southern Africa,503,38
Mozambique,2023,June,6,2,5-15 years,8000000,3260886,76420,407.61,9.553,2.34,71.4,32.8,82.8,high,Southern Africa,503,38
Mozambique,2023,June,6,2,15-65 years,16640000,3252042,65056,195.44,3.91,2.0,72.0,31.3,79.3,high,Southern Africa,503,38
Mozambique,2023,June,6,2,65+ years,1600000,343172,2703,214.48,1.689,0.79,69.9,28.8,76.9,high,Southern Africa,503,38
Mozambique,2023,July,7,3,0-5 years,5760000,2734077,80775,474.67,14.023,2.95,63.1,25.5,83.5,high,Southern Africa,503,38
Mozambique,2023,July,7,3,5-15 years,8000000,3118289,48287,389.79,6.036,1.55,66.5,35.0,87.3,high,Southern Africa,503,38
Mozambique,2023,July,7,3,15-65 years,16640000,2411744,68859,144.94,4.138,2.86,63.6,27.1,79.1,high,Southern Africa,503,38
Mozambique,2023,July,7,3,65+ years,1600000,529850,15075,331.16,9.422,2.85,66.5,24.9,86.1,high,Southern Africa,503,38
Mozambique,2023,August,8,3,0-5 years,5760000,3001853,59382,521.16,10.309,1.98,71.0,26.7,73.9,high,Southern Africa,503,38
Mozambique,2023,August,8,3,5-15 years,8000000,2712524,55511,339.07,6.939,2.05,67.9,27.4,87.1,high,Southern Africa,503,38
Mozambique,2023,August,8,3,15-65 years,16640000,2768192,21676,166.36,1.303,0.78,59.0,22.2,84.0,high,Southern Africa,503,38
Mozambique,2023,August,8,3,65+ years,1600000,382361,3674,238.98,2.296,0.96,73.5,28.1,82.6,high,Southern Africa,503,38
Mozambique,2023,September,9,3,0-5 years,5760000,2455279,69399,426.26,12.048,2.83,59.9,26.2,77.7,high,Southern Africa,503,38
Mozambique,2023,September,9,3,5-15 years,8000000,3499171,53613,437.4,6.702,1.53,72.4,21.5,81.6,high,Southern Africa,503,38
Mozambique,2023,September,9,3,15-65 years,16640000,3497300,87923,210.17,5.284,2.51,57.4,35.7,83.7,high,Southern Africa,503,38
Mozambique,2023,September,9,3,65+ years,1600000,458340,11388,286.46,7.117,2.48,66.9,31.4,80.0,high,Southern Africa,503,38
Mozambique,2023,October,10,4,0-5 years,5760000,2723210,57979,472.78,10.066,2.13,54.8,31.8,81.3,high,Southern Africa,503,38
Mozambique,2023,October,10,4,5-15 years,8000000,3500262,84056,437.53,10.507,2.4,63.8,29.9,74.4,high,Southern Africa,503,38
Mozambique,2023,October,10,4,15-65 years,16640000,2628921,46699,157.99,2.806,1.78,63.7,29.4,86.9,high,Southern Africa,503,38
Mozambique,2023,October,10,4,65+ years,1600000,371128,8102,231.96,5.064,2.18,64.8,35.8,82.7,high,Southern Africa,503,38
Mozambique,2023,November,11,4,0-5 years,5760000,8790457,152831,1526.12,26.533,1.74,58.5,31.0,83.1,high,Southern Africa,503,38
Mozambique,2023,November,11,4,5-15 years,8000000,9593189,253302,1199.15,31.663,2.64,72.4,35.7,81.9,high,Southern Africa,503,38
Mozambique,2023,November,11,4,15-65 years,16640000,7155401,52549,430.01,3.158,0.73,57.6,32.8,76.3,high,Southern Africa,503,38
Mozambique,2023,November,11,4,65+ years,1600000,1185121,10587,740.7,6.617,0.89,56.8,35.7,75.7,high,Southern Africa,503,38
Mozambique,2023,December,12,4,0-5 years,5760000,8665255,135627,1504.38,23.546,1.57,73.1,34.5,87.4,high,Southern Africa,503,38
Mozambique,2023,December,12,4,5-15 years,8000000,9485650,99107,1185.71,12.388,1.04,56.1,24.7,75.3,high,Southern Africa,503,38
Mozambique,2023,December,12,4,15-65 years,16640000,6234099,83784,374.65,5.035,1.34,72.8,24.6,80.7,high,Southern Africa,503,38
Mozambique,2023,December,12,4,65+ years,1600000,1078987,12298,674.37,7.686,1.14,65.7,22.5,85.0,high,Southern Africa,503,38
Mozambique,2024,January,1,1,0-5 years,5760000,8336545,245723,1447.32,42.66,2.95,71.1,37.8,84.9,high,Southern Africa,503,38
Mozambique,2024,January,1,1,5-15 years,8000000,8684375,127763,1085.55,15.97,1.47,62.3,32.4,81.2,high,Southern Africa,503,38
Mozambique,2024,January,1,1,15-65 years,16640000,9039930,62541,543.27,3.758,0.69,65.5,37.5,89.0,high,Southern Africa,503,38
Mozambique,2024,January,1,1,65+ years,1600000,979512,19280,612.2,12.05,1.97,71.3,35.6,81.2,high,Southern Africa,503,38
Mozambique,2024,February,2,1,0-5 years,5760000,8877852,82691,1541.29,14.356,0.93,72.1,34.4,83.1,high,Southern Africa,503,38
Mozambique,2024,February,2,1,5-15 years,8000000,8237175,66769,1029.65,8.346,0.81,65.3,35.2,86.1,high,Southern Africa,503,38
Mozambique,2024,February,2,1,15-65 years,16640000,8163501,187241,490.6,11.252,2.29,69.9,23.8,78.3,high,Southern Africa,503,38
Mozambique,2024,February,2,1,65+ years,1600000,1429070,30124,893.17,18.828,2.11,58.5,33.6,77.8,high,Southern Africa,503,38
Mozambique,2024,March,3,1,0-5 years,5760000,9167682,185738,1591.61,32.246,2.03,65.7,24.9,76.2,high,Southern Africa,503,38
Mozambique,2024,March,3,1,5-15 years,8000000,8095756,148212,1011.97,18.527,1.83,58.8,25.2,81.4,high,Southern Africa,503,38
Mozambique,2024,March,3,1,15-65 years,16640000,7656687,66288,460.14,3.984,0.87,69.9,32.1,76.0,high,Southern Africa,503,38
Mozambique,2024,March,3,1,65+ years,1600000,1099728,10259,687.33,6.412,0.93,64.4,30.4,89.1,high,Southern Africa,503,38
Mozambique,2024,April,4,2,0-5 years,5760000,2700873,28285,468.9,4.911,1.05,61.8,26.1,81.2,high,Southern Africa,503,38
Mozambique,2024,April,4,2,5-15 years,8000000,2315119,54494,289.39,6.812,2.35,57.4,29.0,85.0,high,Southern Africa,503,38
Mozambique,2024,April,4,2,15-65 years,16640000,2318831,66982,139.35,4.025,2.89,70.3,28.7,75.4,high,Southern Africa,503,38
Mozambique,2024,April,4,2,65+ years,1600000,311188,2007,194.49,1.254,0.64,67.6,35.4,85.0,high,Southern Africa,503,38
Mozambique,2024,May,5,2,0-5 years,5760000,2707155,79538,469.99,13.809,2.94,72.4,37.7,80.0,high,Southern Africa,503,38
Mozambique,2024,May,5,2,5-15 years,8000000,3312181,26116,414.02,3.264,0.79,62.0,27.0,85.7,high,Southern Africa,503,38
Mozambique,2024,May,5,2,15-65 years,16640000,2955562,41245,177.62,2.479,1.4,63.2,34.3,76.7,high,Southern Africa,503,38
Mozambique,2024,May,5,2,65+ years,1600000,396500,3917,247.81,2.448,0.99,70.2,35.1,88.1,high,Southern Africa,503,38
Mozambique,2024,June,6,2,0-5 years,5760000,2339138,21059,406.1,3.656,0.9,59.4,35.4,75.2,high,Southern Africa,503,38
Mozambique,2024,June,6,2,5-15 years,8000000,3840675,75998,480.08,9.5,1.98,71.7,33.9,87.7,high,Southern Africa,503,38
Mozambique,2024,June,6,2,15-65 years,16640000,2716076,24749,163.23,1.487,0.91,71.7,28.9,90.0,high,Southern Africa,503,38
Mozambique,2024,June,6,2,65+ years,1600000,421436,10964,263.4,6.853,2.6,67.6,26.5,79.2,high,Southern Africa,503,38
Mozambique,2024,July,7,3,0-5 years,5760000,2913545,82430,505.82,14.311,2.83,76.5,26.8,82.9,high,Southern Africa,503,38
Mozambique,2024,July,7,3,5-15 years,8000000,3057953,49226,382.24,6.153,1.61,69.0,36.7,85.6,high,Southern Africa,503,38
Mozambique,2024,July,7,3,15-65 years,16640000,2542551,68363,152.8,4.108,2.69,65.6,24.8,76.7,high,Southern Africa,503,38
Mozambique,2024,July,7,3,65+ years,1600000,565291,15750,353.31,9.844,2.79,66.3,33.6,82.0,high,Southern Africa,503,38
Mozambique,2024,August,8,3,0-5 years,5760000,3136591,68560,544.55,11.903,2.19,73.0,25.8,84.3,high,Southern Africa,503,38
Mozambique,2024,August,8,3,5-15 years,8000000,3553206,35737,444.15,4.467,1.01,64.8,25.4,81.4,high,Southern Africa,503,38
Mozambique,2024,August,8,3,15-65 years,16640000,2622699,64009,157.61,3.847,2.44,72.5,36.6,88.6,high,Southern Africa,503,38
Mozambique,2024,August,8,3,65+ years,1600000,397331,3013,248.33,1.883,0.76,64.1,36.5,83.1,high,Southern Africa,503,38
Mozambique,2024,September,9,3,0-5 years,5760000,2335459,31452,405.46,5.46,1.35,58.1,32.7,83.9,high,Southern Africa,503,38
Mozambique,2024,September,9,3,5-15 years,8000000,2956607,51489,369.58,6.436,1.74,68.5,38.0,77.9,high,Southern Africa,503,38
Mozambique,2024,September,9,3,15-65 years,16640000,2064762,35832,124.08,2.153,1.74,64.1,37.8,75.1,high,Southern Africa,503,38
Mozambique,2024,September,9,3,65+ years,1600000,336565,8518,210.35,5.324,2.53,58.1,33.1,85.7,high,Southern Africa,503,38
Mozambique,2024,October,10,4,0-5 years,5760000,2706794,64542,469.93,11.205,2.38,62.4,24.9,78.4,high,Southern Africa,503,38
Mozambique,2024,October,10,4,5-15 years,8000000,3457305,51889,432.16,6.486,1.5,64.8,33.7,88.1,high,Southern Africa,503,38
Mozambique,2024,October,10,4,15-65 years,16640000,3740084,51913,224.76,3.12,1.39,66.9,30.8,85.2,high,Southern Africa,503,38
Mozambique,2024,October,10,4,65+ years,1600000,385051,9851,240.66,6.157,2.56,69.1,34.8,83.8,high,Southern Africa,503,38
Mozambique,2024,November,11,4,0-5 years,5760000,6521602,100802,1132.22,17.5,1.55,73.2,37.5,89.7,high,Southern Africa,503,38
Mozambique,2024,November,11,4,5-15 years,8000000,9663008,207636,1207.88,25.954,2.15,58.8,24.1,79.0,high,Southern Africa,503,38
Mozambique,2024,November,11,4,15-65 years,16640000,8066993,169634,484.8,10.194,2.1,68.5,36.4,89.5,high,Southern Africa,503,38
Mozambique,2024,November,11,4,65+ years,1600000,1330694,14888,831.68,9.305,1.12,76.6,35.0,77.3,high,Southern Africa,503,38
Mozambique,2024,December,12,4,0-5 years,5760000,7516494,146055,1304.95,25.357,1.94,74.8,26.1,81.1,high,Southern Africa,503,38
Mozambique,2024,December,12,4,5-15 years,8000000,6838828,156436,854.85,19.554,2.29,64.3,30.3,89.9,high,Southern Africa,503,38
Mozambique,2024,December,12,4,15-65 years,16640000,5533174,37539,332.52,2.256,0.68,57.5,36.4,77.4,high,Southern Africa,503,38
Mozambique,2024,December,12,4,65+ years,1600000,1255801,11074,784.88,6.921,0.88,61.7,28.0,76.1,high,Southern Africa,503,38
Angola,2020,January,1,1,0-5 years,5940000,14339068,128632,2413.98,21.655,0.9,50.8,19.2,72.5,high,Central Africa,1953,41
Angola,2020,January,1,1,5-15 years,8250000,9393764,119652,1138.64,14.503,1.27,58.9,22.5,65.0,high,Central Africa,1953,41
Angola,2020,January,1,1,15-65 years,17160000,10508423,181331,612.38,10.567,1.73,59.2,18.8,66.2,high,Central Africa,1953,41
Angola,2020,January,1,1,65+ years,1650000,1335918,7647,809.65,4.635,0.57,62.0,22.5,75.5,high,Central Africa,1953,41
Angola,2020,February,2,1,0-5 years,5940000,11457861,209242,1928.93,35.226,1.83,53.1,17.9,79.5,high,Central Africa,1953,41
Angola,2020,February,2,1,5-15 years,8250000,12184461,146929,1476.9,17.81,1.21,56.9,16.0,70.9,high,Central Africa,1953,41
Angola,2020,February,2,1,15-65 years,17160000,9371444,155017,546.12,9.034,1.65,57.2,21.8,76.5,high,Central Africa,1953,41
Angola,2020,February,2,1,65+ years,1650000,1417148,37294,858.88,22.602,2.63,50.6,26.8,76.2,high,Central Africa,1953,41
Angola,2020,March,3,1,0-5 years,5940000,13819047,331327,2326.44,55.779,2.4,45.2,20.3,65.4,high,Central Africa,1953,41
Angola,2020,March,3,1,5-15 years,8250000,15435190,208107,1870.93,25.225,1.35,46.1,17.5,65.3,high,Central Africa,1953,41
Angola,2020,March,3,1,15-65 years,17160000,12100384,139954,705.15,8.156,1.16,50.4,18.6,72.6,high,Central Africa,1953,41
Angola,2020,March,3,1,65+ years,1650000,1238818,16529,750.8,10.018,1.33,53.8,25.0,78.9,high,Central Africa,1953,41
Angola,2020,April,4,2,0-5 years,5940000,4496682,117026,757.02,19.701,2.6,62.7,29.9,69.2,high,Central Africa,1953,41
Angola,2020,April,4,2,5-15 years,8250000,5076227,37936,615.3,4.598,0.75,60.9,21.4,67.5,high,Central Africa,1953,41
Angola,2020,April,4,2,15-65 years,17160000,3875415,39571,225.84,2.306,1.02,54.1,19.4,66.5,high,Central Africa,1953,41
Angola,2020,April,4,2,65+ years,1650000,632159,11384,383.13,6.899,1.8,51.6,18.0,66.9,high,Central Africa,1953,41
Angola,2020,May,5,2,0-5 years,5940000,4555603,45940,766.94,7.734,1.01,64.0,19.2,68.1,high,Central Africa,1953,41
Angola,2020,May,5,2,5-15 years,8250000,4575974,94570,554.66,11.463,2.07,52.8,20.3,73.9,high,Central Africa,1953,41
Angola,2020,May,5,2,15-65 years,17160000,3814866,74345,222.31,4.332,1.95,58.3,15.2,66.9,high,Central Africa,1953,41
Angola,2020,May,5,2,65+ years,1650000,734989,9073,445.45,5.499,1.23,51.2,16.1,71.2,high,Central Africa,1953,41
Angola,2020,June,6,2,0-5 years,5940000,5349640,140173,900.61,23.598,2.62,64.7,17.7,79.8,high,Central Africa,1953,41
Angola,2020,June,6,2,5-15 years,8250000,4308896,61765,522.29,7.487,1.43,64.1,27.4,78.7,high,Central Africa,1953,41
Angola,2020,June,6,2,15-65 years,17160000,5729229,136586,333.87,7.96,2.38,51.7,21.6,76.2,high,Central Africa,1953,41
Angola,2020,June,6,2,65+ years,1650000,755170,20812,457.68,12.613,2.76,64.3,19.9,72.9,high,Central Africa,1953,41
Angola,2020,July,7,3,0-5 years,5940000,3411075,18183,574.26,3.061,0.53,51.8,21.0,71.6,high,Central Africa,1953,41
Angola,2020,July,7,3,5-15 years,8250000,4052131,60110,491.17,7.286,1.48,47.3,24.6,65.8,high,Central Africa,1953,41
Angola,2020,July,7,3,15-65 years,17160000,4643389,96944,270.59,5.649,2.09,56.6,15.9,78.5,high,Central Africa,1953,41
Angola,2020,July,7,3,65+ years,1650000,409516,9667,248.19,5.859,2.36,57.2,28.1,69.8,high,Central Africa,1953,41
Angola,2020,August,8,3,0-5 years,5940000,4049014,58057,681.65,9.774,1.43,48.7,27.6,77.1,high,Central Africa,1953,41
Angola,2020,August,8,3,5-15 years,8250000,2842394,34268,344.53,4.154,1.21,51.8,20.4,74.6,high,Central Africa,1953,41
Angola,2020,August,8,3,15-65 years,17160000,3706877,55452,216.02,3.231,1.5,47.9,25.9,71.2,high,Central Africa,1953,41
Angola,2020,August,8,3,65+ years,1650000,483995,5165,293.33,3.13,1.07,45.6,18.8,71.7,high,Central Africa,1953,41
Angola,2020,September,9,3,0-5 years,5940000,4440870,60899,747.62,10.252,1.37,51.1,18.9,71.1,high,Central Africa,1953,41
Angola,2020,September,9,3,5-15 years,8250000,4153327,100600,503.43,12.194,2.42,64.0,21.5,68.5,high,Central Africa,1953,41
Angola,2020,September,9,3,15-65 years,17160000,3749320,19346,218.49,1.127,0.52,48.8,24.8,65.8,high,Central Africa,1953,41
Angola,2020,September,9,3,65+ years,1650000,482963,13808,292.71,8.368,2.86,46.6,21.7,78.8,high,Central Africa,1953,41
Angola,2020,October,10,4,0-5 years,5940000,5245754,153156,883.12,25.784,2.92,51.3,20.4,70.0,high,Central Africa,1953,41
Angola,2020,October,10,4,5-15 years,8250000,5323245,137499,645.24,16.667,2.58,47.4,24.7,79.6,high,Central Africa,1953,41
Angola,2020,October,10,4,15-65 years,17160000,2865005,32915,166.96,1.918,1.15,58.4,25.5,75.3,high,Central Africa,1953,41
Angola,2020,October,10,4,65+ years,1650000,691859,5049,419.31,3.06,0.73,53.0,26.8,74.2,high,Central Africa,1953,41
Angola,2020,November,11,4,0-5 years,5940000,10911613,179354,1836.97,30.194,1.64,49.5,15.8,71.2,high,Central Africa,1953,41
Angola,2020,November,11,4,5-15 years,8250000,12203967,292895,1479.27,35.502,2.4,54.6,21.2,78.9,high,Central Africa,1953,41
Angola,2020,November,11,4,15-65 years,17160000,9196455,164704,535.92,9.598,1.79,57.1,15.5,65.9,high,Central Africa,1953,41
Angola,2020,November,11,4,65+ years,1650000,1802300,32422,1092.3,19.65,1.8,45.8,21.4,75.3,high,Central Africa,1953,41
Angola,2020,December,12,4,0-5 years,5940000,11936163,104687,2009.46,17.624,0.88,58.5,21.8,76.1,high,Central Africa,1953,41
Angola,2020,December,12,4,5-15 years,8250000,12793055,209313,1550.67,25.371,1.64,55.7,24.1,65.9,high,Central Africa,1953,41
Angola,2020,December,12,4,15-65 years,17160000,13319846,295732,776.21,17.234,2.22,58.1,19.7,67.4,high,Central Africa,1953,41
Angola,2020,December,12,4,65+ years,1650000,1649559,28294,999.73,17.148,1.72,64.9,24.0,69.3,high,Central Africa,1953,41
Angola,2021,January,1,1,0-5 years,5940000,11487525,106576,1933.93,17.942,0.93,63.2,19.1,71.4,high,Central Africa,1953,41
Angola,2021,January,1,1,5-15 years,8250000,11217184,86379,1359.66,10.47,0.77,61.5,22.1,78.5,high,Central Africa,1953,41
Angola,2021,January,1,1,15-65 years,17160000,8417914,188909,490.55,11.009,2.24,49.6,31.7,72.3,high,Central Africa,1953,41
Angola,2021,January,1,1,65+ years,1650000,1451556,15079,879.73,9.139,1.04,50.4,21.8,80.9,high,Central Africa,1953,41
Angola,2021,February,2,1,0-5 years,5940000,10320295,286660,1737.42,48.259,2.78,62.2,22.7,72.8,high,Central Africa,1953,41
Angola,2021,February,2,1,5-15 years,8250000,10435027,204865,1264.85,24.832,1.96,61.9,19.4,81.1,high,Central Africa,1953,41
Angola,2021,February,2,1,15-65 years,17160000,10568549,145559,615.88,8.482,1.38,57.1,23.9,80.6,high,Central Africa,1953,41
Angola,2021,February,2,1,65+ years,1650000,1415396,14493,857.82,8.784,1.02,61.3,24.6,76.1,high,Central Africa,1953,41
Angola,2021,March,3,1,0-5 years,5940000,9910841,129722,1668.49,21.839,1.31,63.6,21.3,72.0,high,Central Africa,1953,41
Angola,2021,March,3,1,5-15 years,8250000,10127717,109281,1227.6,13.246,1.08,62.8,30.5,74.6,high,Central Africa,1953,41
Angola,2021,March,3,1,15-65 years,17160000,10319663,65546,601.38,3.82,0.64,56.3,18.0,77.3,high,Central Africa,1953,41
Angola,2021,March,3,1,65+ years,1650000,1189864,19881,721.13,12.049,1.67,65.7,17.6,67.9,high,Central Africa,1953,41
Angola,2021,April,4,2,0-5 years,5940000,3631222,52468,611.32,8.833,1.44,49.9,20.2,78.7,high,Central Africa,1953,41
Angola,2021,April,4,2,5-15 years,8250000,3869132,20416,468.99,2.475,0.53,63.0,27.2,69.5,high,Central Africa,1953,41
Angola,2021,April,4,2,15-65 years,17160000,4513103,24518,263.0,1.429,0.54,52.9,25.5,68.5,high,Central Africa,1953,41
Angola,2021,April,4,2,65+ years,1650000,509704,11242,308.91,6.813,2.21,58.6,18.9,71.9,high,Central Africa,1953,41
Angola,2021,May,5,2,0-5 years,5940000,3861244,63041,650.04,10.613,1.63,49.7,24.4,69.8,high,Central Africa,1953,41
Angola,2021,May,5,2,5-15 years,8250000,3937779,44043,477.31,5.339,1.12,49.8,17.7,70.7,high,Central Africa,1953,41
Angola,2021,May,5,2,15-65 years,17160000,4840273,29241,282.07,1.704,0.6,53.5,29.4,76.8,high,Central Africa,1953,41
Angola,2021,May,5,2,65+ years,1650000,458036,5229,277.6,3.169,1.14,64.1,22.5,77.2,high,Central Africa,1953,41
Angola,2021,June,6,2,0-5 years,5940000,5131643,150192,863.91,25.285,2.93,59.7,20.3,78.9,high,Central Africa,1953,41
Angola,2021,June,6,2,5-15 years,8250000,3121026,19983,378.31,2.422,0.64,51.2,32.0,77.1,high,Central Africa,1953,41
Angola,2021,June,6,2,15-65 years,17160000,2450013,60082,142.77,3.501,2.45,60.2,18.2,74.6,high,Central Africa,1953,41
Angola,2021,June,6,2,65+ years,1650000,561842,5764,340.51,3.493,1.03,48.0,21.5,81.3,high,Central Africa,1953,41
Angola,2021,July,7,3,0-5 years,5940000,3096961,39682,521.37,6.68,1.28,58.7,28.6,74.7,high,Central Africa,1953,41
Angola,2021,July,7,3,5-15 years,8250000,4262103,94179,516.62,11.416,2.21,57.1,19.4,82.2,high,Central Africa,1953,41
Angola,2021,July,7,3,15-65 years,17160000,4425082,103402,257.87,6.026,2.34,62.3,21.5,68.1,high,Central Africa,1953,41
Angola,2021,July,7,3,65+ years,1650000,467133,4867,283.11,2.95,1.04,52.2,30.8,73.6,high,Central Africa,1953,41
Angola,2021,August,8,3,0-5 years,5940000,3317843,38159,558.56,6.424,1.15,63.0,19.5,78.8,high,Central Africa,1953,41
Angola,2021,August,8,3,5-15 years,8250000,5081402,132225,615.93,16.027,2.6,67.1,21.4,77.8,high,Central Africa,1953,41
Angola,2021,August,8,3,15-65 years,17160000,3473296,39523,202.41,2.303,1.14,67.5,17.2,69.0,high,Central Africa,1953,41
Angola,2021,August,8,3,65+ years,1650000,430708,12684,261.04,7.687,2.94,51.9,25.6,76.0,high,Central Africa,1953,41
Angola,2021,September,9,3,0-5 years,5940000,3678289,54927,619.24,9.247,1.49,53.8,20.9,82.2,high,Central Africa,1953,41
Angola,2021,September,9,3,5-15 years,8250000,4050748,77890,491.0,9.441,1.92,53.2,25.1,75.9,high,Central Africa,1953,41
Angola,2021,September,9,3,15-65 years,17160000,3608502,85080,210.29,4.958,2.36,56.3,25.3,82.5,high,Central Africa,1953,41
Angola,2021,September,9,3,65+ years,1650000,516011,9436,312.73,5.719,1.83,50.1,20.8,74.4,high,Central Africa,1953,41
Angola,2021,October,10,4,0-5 years,5940000,3279057,70523,552.03,11.873,2.15,65.8,26.1,72.3,high,Central Africa,1953,41
Angola,2021,October,10,4,5-15 years,8250000,3167887,58852,383.99,7.134,1.86,67.7,19.8,77.0,high,Central Africa,1953,41
Angola,2021,October,10,4,15-65 years,17160000,3394721,27087,197.83,1.578,0.8,58.3,26.7,67.6,high,Central Africa,1953,41
